heart_rate,time_elapsed,distance,avg_running_cadence,total_calories,speed
152.0,2560.0,9.65815,81.0,94.0,0.0037727148437499995
136.0,464.0,1.61076,80.0,85.0,0.003471465517241379
142.0,902.0,3.2204200000000003,81.0,91.0,0.0035703104212860314
154.0,1335.0,4.83063,81.0,88.0,0.003618449438202247
160.0,1720.0,6.43979,82.0,96.0,0.003744063953488372
150.0,2173.0,8.04827,82.0,99.0,0.0037037597791072254
128.0,470.0,1.61231,79.0,86.0,0.003430446808510638
135.0,903.0,3.21995,80.0,91.0,0.003565836101882613
143.0,1321.0,4.8281,81.0,90.0,0.003654882664647994
143.0,1789.0,6.4397,81.0,84.0,0.0035996087199552823
143.0,2218.0,8.04709,81.0,90.0,0.0036280838593327324
141.0,2662.0,9.65961,81.0,90.0,0.003628703981968445
141.0,441.0,1.61241,80.0,104.0,0.0036562585034013604
144.0,857.0,3.22251,80.0,94.0,0.0037602217036172697
146.0,1296.0,4.82891,81.0,93.0,0.0037260108024691355
139.0,1720.0,6.43933,81.0,96.0,0.003743796511627907
151.0,2139.0,8.04932,81.0,99.0,0.0037631229546517065
158.0,2522.0,9.65756,82.0,97.0,0.0038293259318001585
174.0,2875.0,11.26852,83.0,92.0,0.003919485217391305
148.0,454.0,1.61277,81.0,100.0,0.0035523568281938325
148.0,880.0,3.22318,81.0,96.0,0.003662704545454546
148.0,1300.0,4.83082,81.0,95.0,0.0037160153846153847
153.0,1723.0,6.43891,81.0,100.0,0.003737034242600116
149.0,2199.0,8.04773,81.0,89.0,0.0036597226011823554
150.0,2633.0,9.65738,81.0,100.0,0.0036678237751614127
148.0,3083.0,11.26829,81.0,101.0,0.003654975673045735
152.0,3558.0,12.87596,82.0,84.0,0.003618875772906127
136.0,484.0,1.61369,81.0,89.0,0.0033340702479338845
147.0,954.0,3.2193400000000003,80.0,88.0,0.0033745702306079667
136.0,1459.0,4.82831,79.0,86.0,0.00330932830705963
130.0,1952.0,6.44026,81.0,87.0,0.003299313524590164
113.0,742.0,1.60946,79.0,79.0,0.0021690835579514824
111.0,1323.0,3.22082,80.0,70.0,0.00243448223733938
113.0,1906.0,4.82951,80.0,73.0,0.0025338457502623295
168.0,492.0,1.61082,80.0,113.0,0.0032740243902439022
132.0,947.0,3.22041,80.0,102.0,0.0034006441393875397
136.0,1399.0,4.82919,81.0,95.0,0.0034518870621872764
139.0,1912.0,6.43776,80.0,96.0,0.003367029288702929
127.0,2411.0,8.04682,81.0,92.0,0.003337544587308171
141.0,2908.0,9.65948,82.0,93.0,0.0033216918844566714
131.0,454.0,1.61053,79.0,86.0,0.003547422907488987
149.0,867.0,3.21882,80.0,85.0,0.0037125951557093425
148.0,1279.0,4.831390000000001,81.0,93.0,0.0037774745895230656
151.0,1685.0,6.43897,80.0,95.0,0.0038213471810089024
151.0,2221.0,8.04743,81.0,80.0,0.0036233363349842413
155.0,2628.0,9.6564,81.0,95.0,0.003674429223744292
144.0,3051.0,11.269290000000002,81.0,90.0,0.0036936381514257625
158.0,3452.0,12.8755,82.0,92.0,0.0037298667439165704
130.0,507.0,1.61042,80.0,83.0,0.003176370808678501
87.0,657.0,1.8952,80.0,16.0,0.002884627092846271
169.0,1000.0,3.50889,83.0,84.0,0.00350889
164.0,1369.0,5.11571,81.0,96.0,0.0037368224981738497
173.0,1728.0,6.72636,81.0,96.0,0.003892569444444444
172.0,1767.0,6.905,82.0,10.0,0.003907753254103
153.0,2443.0,8.511280000000001,82.0,94.0,0.003483945968072043
151.0,2927.0,10.12041,82.0,97.0,0.0034576050563717114
148.0,3402.0,11.73102,82.0,102.0,0.0034482716049382715
148.0,3875.0,13.33899,82.0,94.0,0.00344232
162.0,480.0,1.61187,80.0,111.0,0.0033580625
140.0,939.0,3.22029,80.0,96.0,0.0034294888178913736
145.0,1374.0,4.83053,80.0,95.0,0.0035156695778748182
157.0,1862.0,6.44066,80.0,89.0,0.0034590010741138563
165.0,2286.0,8.04838,82.0,83.0,0.003520726159230096
155.0,2709.0,9.65714,82.0,94.0,0.0035648357327427095
144.0,2758.0,9.82912,82.0,10.0,0.0035638578680203046
155.0,3197.0,11.43561,83.0,106.0,0.003576981545198624
158.0,3650.0,13.04493,84.0,108.0,0.0035739534246575343
157.0,4028.0,14.31269,83.0,89.0,0.0035532994041708042
135.0,4256.0,14.77202,83.0,29.0,0.0034708693609022557
146.0,4703.0,16.37951,83.0,100.0,0.0034827790771847756
157.0,4948.0,17.22694,83.0,54.0,0.003481596604688763
161.0,5478.0,18.83478,83.0,81.0,0.0034382584884994523
155.0,5797.0,19.90194,83.0,59.0,0.0034331447300327755
158.0,6414.0,21.50797,83.0,100.0,0.0033532850015590893
143.0,434.0,1.6098,81.0,94.0,0.003709216589861751
148.0,839.0,3.2285500000000003,80.0,87.0,0.0038480929678188325
145.0,1273.0,4.82907,79.0,98.0,0.0037934564021995286
141.0,1365.0,5.15319,79.0,18.0,0.0037752307692307694
145.0,1723.0,6.43969,80.0,79.0,0.0037374869413813114
142.0,2032.0,7.52906,79.0,65.0,0.003705246062992126
145.0,2448.0,9.00546,80.0,84.0,0.003678700980392157
149.0,2626.0,9.63884,81.0,37.0,0.0036705407463823304
148.0,2855.0,10.45704,81.0,49.0,0.003662711033274956
142.0,3323.0,11.70618,82.0,70.0,0.003522774601263918
142.0,3482.0,12.23202,82.0,26.0,0.003512929350947731
145.0,3962.0,13.84024,82.0,88.0,0.003493245835436648
118.0,4095.0,14.09587,81.0,11.0,0.003442214896214896
137.0,4706.0,15.70816,83.0,56.0,0.003337900552486188
133.0,5221.0,17.31232,82.0,79.0,0.003315901168358552
134.0,5951.0,18.92328,82.0,51.0,0.0031798487649134597
124.0,816.0,1.61105,79.0,83.0,0.001974325980392157
131.0,1259.0,3.22073,80.0,87.0,0.0025581652104845116
135.0,1741.0,4.82949,81.0,83.0,0.002773974727168294
147.0,501.0,1.61076,79.0,81.0,0.0032150898203592813
136.0,955.0,3.22195,80.0,91.0,0.0033737696335078534
141.0,1399.0,4.82906,81.0,91.0,0.003451794138670479
134.0,1903.0,6.43769,80.0,79.0,0.0033829164477141354
141.0,2326.0,8.04921,81.0,84.0,0.003460537403267412
137.0,2783.0,9.65808,82.0,84.0,0.003470384477182896
140.0,449.0,1.61267,80.0,96.0,0.0035916926503340757
71.0,669.0,1.63297,79.0,1.0,0.0024409118086696564
163.0,738.0,2.0522,89.0,6.0,0.0027807588075880758
106.0,797.0,2.0522,82.45366029570862,82.08015815959742,0.0025749058971141782
166.0,866.0,2.46502,91.0,13.0,0.0028464434180138568
119.0,922.0,2.46578,82.45366029570862,0.0,0.0026743817787418657
167.0,975.0,2.75808,92.0,8.0,0.0028288000000000002
146.0,1005.0,2.7587,85.0,0.0,0.0027449751243781096
147.0,1094.0,3.11432,79.0,20.0,0.0028467276051188303
118.0,1124.0,3.1180700000000003,79.0,0.0,0.002774083629893239
164.0,1201.0,3.53778,84.0,14.0,0.0029456952539550375
115.0,1259.0,3.54383,86.0,0.0,0.002814797458300238
166.0,1335.0,3.96858,86.0,15.0,0.0029727191011235956
117.0,1390.0,3.9752,77.0,0.0,0.0028598561151079137
167.0,1450.0,4.27175,83.0,11.0,0.0029460344827586206
147.0,1482.0,4.27319,82.45366029570862,0.0,0.0028833940620782723
148.0,1572.0,4.62284,79.0,20.0,0.0029407379134860053
122.0,1600.0,4.62308,82.45366029570862,82.08015815959742,0.0028894249999999997
168.0,1674.0,5.04294,82.0,15.0,0.0030125089605734763
123.0,1728.0,5.04309,82.45366029570862,82.08015815959742,0.0029184548611111112
169.0,1803.0,5.4669,86.0,16.0,0.0030321131447587353
122.0,1859.0,5.47458,86.0,0.0,0.0029449058633674017
167.0,1918.0,5.76855,84.0,11.0,0.0030075860271115747
96.0,2104.0,5.93422,77.0,7.0,0.0028204467680608366
166.0,2132.0,6.12828,95.0,1.0,0.0028744277673545967
139.0,2921.0,7.73286,81.0,79.0,0.0026473331051009926
145.0,416.0,1.6119400000000002,80.0,87.0,0.0038748557692307698
149.0,819.0,3.22043,81.0,92.0,0.003932148962148962
152.0,1217.0,4.828939999999999,82.0,86.0,0.003967904683648315
152.0,1696.0,6.44058,81.0,82.0,0.00379751179245283
155.0,2090.0,8.0493,82.0,92.0,0.0038513397129186604
169.0,2437.0,9.65609,83.0,89.0,0.003962285597045548
145.0,463.0,1.61158,82.0,98.0,0.0034807343412527
156.0,884.0,3.21975,81.0,102.0,0.0036422511312217193
86.0,1139.0,3.66318,81.0,28.0,0.0032161369622475855
161.0,1696.0,5.273770000000001,83.0,94.0,0.003109534198113208
159.0,2151.0,6.8838,83.0,107.0,0.003200278940027894
132.0,2683.0,8.49269,83.0,105.0,0.0031653708535221764
159.0,3156.0,10.10109,84.0,111.0,0.003200598859315589
151.0,3675.0,11.70967,83.0,102.0,0.0031863047619047615
152.0,4161.0,13.32105,83.0,112.0,0.0032014059120403747
146.0,4777.0,14.93031,82.0,75.0,0.0031254574000418676
105.0,6633.0,16.53767,84.0,81.0,0.0024932413689130106
153.0,7132.0,18.14809,90.0,117.0,0.002544600392596747
159.0,442.0,1.60972,80.0,103.0,0.003641900452488688
154.0,881.0,3.22285,83.0,107.0,0.0036581725312145293
153.0,1343.0,4.8313500000000005,82.0,109.0,0.003597431124348474
148.0,1831.0,6.43973,83.0,109.0,0.0035170562534134354
156.0,2288.0,8.04983,83.0,108.0,0.003518282342657343
159.0,2753.0,9.65606,83.0,112.0,0.003507468216491101
159.0,3212.0,11.26567,83.0,110.0,0.0035073692403486925
146.0,3800.0,12.87513,83.0,86.0,0.003388192105263158
106.0,1121.0,1.60992,80.0,78.0,0.0014361462979482606
133.0,1627.0,3.22067,81.0,76.0,0.0019795144437615244
127.0,2151.0,4.82876,81.0,76.0,0.002244890748489075
138.0,485.0,1.61253,81.0,96.0,0.0033248041237113404
136.0,919.0,3.2231300000000003,82.0,87.0,0.0035072143634385204
145.0,1347.0,4.82925,82.0,86.0,0.0035851893095768376
148.0,1774.0,6.43871,82.0,86.0,0.0036294870349492673
150.0,2216.0,8.04897,82.0,81.0,0.0036322066787003613
160.0,2603.0,9.65783,83.0,88.0,0.0037102689204763736
151.0,3018.0,11.26605,82.0,89.0,0.0037329522862823063
150.0,3446.0,12.87571,83.0,79.0,0.0037364219384793964
143.0,452.0,1.61294,80.0,86.0,0.003568451327433628
147.0,892.0,3.2204,81.0,91.0,0.003610313901345292
151.0,1307.0,4.82821,81.0,90.0,0.0036941162968630453
161.0,1803.0,6.43919,82.0,81.0,0.003571375485302274
149.0,2213.0,8.04715,81.0,91.0,0.003636308178942612
145.0,2623.0,9.65898,82.0,91.0,0.0036824170796797557
164.0,3009.0,11.26581,83.0,90.0,0.003744037886340977
167.0,3374.0,12.87777,83.0,93.0,0.0038167664493183166
151.0,461.0,1.61024,82.0,115.0,0.0034929284164859
154.0,877.0,3.22035,83.0,101.0,0.003672006841505131
154.0,1322.0,4.83087,84.0,105.0,0.003654213313161876
151.0,1790.0,6.43887,84.0,108.0,0.0035971340782122905
154.0,2332.0,8.04838,83.0,96.0,0.0034512778730703257
151.0,2811.0,9.65814,83.0,104.0,0.0034358377801494127
148.0,3298.0,11.26608,84.0,103.0,0.003416033959975743
146.0,3791.0,12.87622,83.0,101.0,0.0033965233447639147
150.0,4499.0,14.48464,83.0,71.0,0.003219524338741943
148.0,4982.0,16.09577,83.0,93.0,0.0032307848253713372
148.0,5475.0,17.70575,83.0,95.0,0.003233926940639269
136.0,6135.0,19.31313,83.0,83.0,0.0031480244498777506
134.0,6662.0,20.92436,83.0,72.0,0.0031408525968177723
148.0,7175.0,22.53257,83.0,74.0,0.00314042787456446
151.0,7700.0,24.14082,82.0,87.0,0.0031351714285714287
139.0,8483.0,25.75095,83.0,59.0,0.0030355947188494634
148.8745940093829,439.0,1.60976,84.0,109.0,0.0036668792710706152
125.0,923.0,1.61045,81.0,77.0,0.0017447995666305524
126.0,1472.0,3.21909,80.0,74.0,0.002186881793478261
130.0,2018.0,4.82991,80.0,78.0,0.002393414271555996
136.0,519.0,1.61048,79.0,104.0,0.0031030443159922928
145.0,949.0,3.22183,81.0,98.0,0.003394973656480506
155.0,1359.0,4.83509,81.0,100.0,0.0035578292862398823
160.0,1780.0,6.44473,81.0,96.0,0.003620634831460674
148.0,2193.0,8.0522,82.0,103.0,0.0036717738258093932
156.0,2614.0,9.65813,82.0,94.0,0.003694770466717674
143.0,3054.0,11.26645,82.0,101.0,0.003689079895219385
149.0,3534.0,12.87546,82.0,95.0,0.0036433106960950764
173.0,433.0,1.61059,80.0,107.0,0.0037196073903002307
74.0,740.0,2.12273,80.0,35.0,0.002868554054054054
181.0,891.0,2.98909,86.0,17.0,0.0033547586980920314
100.0,995.0,2.99488,87.0,0.0,0.003009929648241206
173.0,1148.0,3.83809,86.0,19.0,0.0033432839721254356
106.0,1257.0,3.83829,82.45366029570862,0.0,0.003053532219570406
170.0,1412.0,4.67088,85.0,21.0,0.003307988668555241
102.0,1517.0,4.67391,82.45366029570862,0.0,0.003081021753460778
170.0,1674.0,5.51516,85.0,31.0,0.003294599761051374
109.0,1776.0,5.51533,82.45366029570862,82.08015815959742,0.0031054786036036034
171.0,1935.0,6.35953,85.0,36.0,0.0032865788113695094
107.0,2033.0,6.365489999999999,87.0,0.0,0.0031310821446138707
175.0,2183.0,7.20017,86.0,32.0,0.0032982913421896473
146.0,2859.0,8.80377,81.0,78.0,0.003079317943336831
161.0,517.0,1.61142,80.0,110.0,0.0031168665377176016
148.0,1007.0,3.22107,80.0,104.0,0.003198679245283019
159.0,1507.0,4.8283000000000005,81.0,107.0,0.003203915063039151
155.0,2026.0,6.43941,81.0,112.0,0.0031783859822309968
132.0,2542.0,8.04938,81.0,93.0,0.0031665538945712035
149.0,3070.0,9.65698,81.0,105.0,0.003145596091205212
132.0,3562.0,11.26541,81.0,98.0,0.0031626642335766423
142.0,4041.0,12.88025,81.0,97.0,0.0031873917347191288
151.0,475.0,1.61017,80.0,83.0,0.0033898315789473686
139.0,918.0,3.22179,80.0,89.0,0.0035095751633986926
134.0,1374.0,4.82937,81.0,82.0,0.003514825327510917
128.0,1945.0,6.43738,80.0,73.0,0.003309706940874036
136.0,2406.0,8.05038,81.0,78.0,0.003345960099750624
144.0,2875.0,9.65659,81.0,69.0,0.003358813913043478
140.0,520.0,1.61011,80.0,107.0,0.0030963653846153845
154.0,948.0,3.2187,80.0,95.0,0.0033952531645569622
147.0,1365.0,4.83017,80.0,100.0,0.0035385860805860806
110.0,1900.0,6.44112,80.0,87.0,0.003390063157894737
148.0,2330.0,8.04815,81.0,86.0,0.0034541416309012874
127.0,2836.0,9.65938,81.0,90.0,0.00340598730606488
151.0,3263.0,11.26699,82.0,88.0,0.003452954336500153
144.0,3686.0,12.87677,82.0,90.0,0.003493426478567553
136.0,4174.0,14.48469,82.0,77.0,0.0034702180162913274
142.0,4601.0,16.09414,82.0,85.0,0.0034979656596392087
149.0,5018.0,17.705869999999997,83.0,86.0,0.003528471502590673
152.0,5435.0,19.31289,83.0,85.0,0.003553429622815087
168.0,5801.0,20.92541,84.0,87.0,0.003607207378038269
125.0,626.0,1.6102,79.0,76.0,0.0025722044728434504
120.0,1209.0,3.2223,79.0,71.0,0.0026652605459057074
137.0,1703.0,4.83111,80.0,73.0,0.0028368232530827948
147.0,454.0,1.6094000000000002,80.0,95.0,0.0035449339207048462
144.0,886.0,3.22262,81.0,93.0,0.003637268623024831
145.0,1329.0,4.82838,83.0,91.0,0.0036330925507900677
139.0,1946.0,6.43758,81.0,83.0,0.0033081089414182937
141.0,2445.0,8.04937,81.0,79.0,0.0032921758691206544
147.0,2909.0,9.65921,81.0,82.0,0.0033204572017875556
144.0,3342.0,11.26738,82.0,93.0,0.0033714482345900657
165.0,3773.0,12.87752,83.0,87.0,0.0034130718261330506
93.0,889.0,1.87576,80.0,118.0,0.002109966254218223
171.0,1208.0,3.59685,84.0,79.0,0.002977524834437086
98.0,1403.0,3.59703,82.45366029570862,82.08015815959742,0.0025638132573057733
172.0,1735.0,5.30169,83.0,85.0,0.003055729106628242
102.0,1915.0,5.30195,82.45366029570862,82.08015815959742,0.00276864229765013
175.0,2260.0,7.02484,83.0,85.0,0.003108336283185841
138.0,897.0,3.2204,80.0,172.0,0.0035901895206243034
138.0,2124.0,6.437390000000001,82.0,144.0,0.0030307862523540493
143.0,3037.0,9.65836,80.0,154.0,0.003180230490615739
153.0,909.0,3.2187,80.0,219.0,0.0035409240924092413
179.0,1798.0,6.437810000000001,81.0,209.0,0.003580539488320356
160.0,2773.0,9.6586,82.0,190.0,0.0034830869094843128
168.0,3693.0,12.87561,82.0,202.0,0.0034864906580016246
124.0,997.0,3.21914,80.0,169.0,0.0032288264794383147
131.0,1963.0,6.44005,81.0,161.0,0.0032807182883341827
132.0,1066.0,3.22276,81.0,158.0,0.0030232270168855536
119.0,2093.0,6.43858,81.0,158.0,0.003076244624940277
125.0,883.0,3.22094,81.0,182.0,0.0036477236693091735
125.0,1841.0,6.43813,80.0,154.0,0.0034970831070070614
145.0,2793.0,9.65636,81.0,143.0,0.00345734335839599
134.0,907.0,3.2208,80.0,177.0,0.0035510474090407937
148.8745940093829,2226.9582664526483,7.125972646691634,82.45366029570862,82.08015815959742,0.0031998680684944725
130.0,1050.0,3.22035,80.0,195.0,0.003067
132.0,1005.0,3.2203600000000003,80.0,173.0,0.0032043383084577118
127.0,2085.0,6.43779,81.0,153.0,0.003087669064748201
139.0,3110.0,9.6624,81.0,155.0,0.0031068810289389065
139.0,4042.0,12.87641,82.0,156.0,0.0031856531420089065
137.0,906.0,3.21983,81.0,197.0,0.003553896247240618
159.0,1713.0,6.44205,82.0,198.0,0.0037606830122591944
156.0,2601.0,9.65849,82.0,184.0,0.003713375624759708
136.0,1452.0,3.21942,80.0,161.0,0.0022172314049586778
146.0,2383.0,6.447,81.0,164.0,0.0027054133445237097
126.0,1048.0,3.22018,81.0,169.0,0.0030726908396946566
124.0,2339.0,6.437609999999999,81.0,155.0,0.0027522915775972634
124.0,3357.0,9.65834,82.0,136.0,0.0028770747691391125
148.8745940093829,2226.9582664526483,7.125972646691634,82.45366029570862,82.08015815959742,0.0031998680684944725
148.8745940093829,2226.9582664526483,7.125972646691634,82.45366029570862,82.08015815959742,0.0031998680684944725
147.0,895.0,3.21887,80.0,182.0,0.003596502793296089
148.0,1748.0,6.437390000000001,81.0,190.0,0.003682717391304348
138.0,3341.0,9.65803,82.0,162.0,0.0028907602514217303
163.0,4416.0,12.87541,81.0,163.0,0.0029156272644927537
153.0,765.0,3.22222,83.0,177.0,0.0042120522875817
145.0,1617.0,6.4436,81.0,167.0,0.003984910327767471
132.0,2667.0,9.65869,81.0,142.0,0.0036215560554930634
144.0,3589.0,12.87491,82.0,155.0,0.003587325160211758
132.0,928.0,3.22291,80.0,205.0,0.003472963362068966
124.0,2032.0,6.43966,80.0,135.0,0.0031691240157480315
143.0,2992.0,9.66005,81.0,128.0,0.0032286263368983955
98.0,1127.0,3.21949,80.0,164.0,0.0028566903283052353
131.0,923.0,3.22241,80.0,196.0,0.003491235102925244
133.0,1831.0,6.439970000000001,81.0,147.0,0.0035171873293282363
137.0,2845.0,9.65754,81.0,137.0,0.0033945659050966604
141.0,916.0,3.21871,80.0,172.0,0.0035138755458515285
144.0,1799.0,6.43881,80.0,186.0,0.003579105058365759
138.0,2707.0,9.6568,81.0,167.0,0.0035673439231621723
149.0,3589.0,12.87491,82.0,173.0,0.003587325160211758
148.8745940093829,2226.9582664526483,7.125972646691634,82.45366029570862,82.08015815959742,0.0031998680684944725
148.8745940093829,2226.9582664526483,7.125972646691634,82.45366029570862,82.08015815959742,0.0031998680684944725
132.0,940.0,3.21932,81.0,212.0,0.0034248085106382982
136.0,1839.0,6.43893,81.0,189.0,0.003501321370309951
91.0,2263.0,7.38073,82.0,54.0,0.0032614803358373837
96.0,2657.0,7.802449999999999,82.45366029570862,0.0,0.002936563793752352
153.0,2685.0,8.00523,103.0,1.0,0.0029814636871508377
102.0,2837.0,8.00526,82.45366029570862,82.08015815959742,0.0028217342262953824
112.0,2851.0,8.10181,81.0,1.0,0.002841743247983164
115.0,1343.0,3.22223,80.0,164.0,0.0023992777364110203
136.0,903.0,3.2193,80.0,207.0,0.0035651162790697674
85.0,2046.0,5.13442,81.0,98.0,0.0025094916911045945
152.0,2080.0,5.33584,93.0,1.0,0.0025653076923076923
139.0,2103.0,5.33591,82.45366029570862,0.0,0.002537284831193533
167.0,2137.0,5.5373,94.0,5.0,0.0025911558259241927
144.0,2163.0,5.53762,82.45366029570862,0.0,0.002560157189089228
172.0,2197.0,5.74079,93.0,6.0,0.0026130131998179334
152.0,2222.0,5.74088,82.45366029570862,82.08015815959742,0.0025836543654365433
169.0,2258.0,5.9442,84.0,6.0,0.0026325066430469444
148.0,2285.0,5.944310000000001,82.45366029570862,82.08015815959742,0.0026014485776805255
164.0,2321.0,6.14264,84.0,8.0,0.0026465489013356314
149.0,2347.0,6.14269,82.45366029570862,82.08015815959742,0.0026172518108223265
166.0,2384.0,6.344600000000001,88.0,7.0,0.002661325503355705
145.0,2410.0,6.344600000000001,82.45366029570862,82.08015815959742,0.002632614107883818
167.0,2445.0,6.54986,83.0,7.0,0.002678879345603272
153.0,2473.0,6.55603,93.0,0.0,0.0026510432672866963
169.0,2508.0,6.75722,87.0,8.0,0.0026942663476874004
152.0,2533.0,6.76283,86.0,0.0,0.0026698894591393606
166.0,2571.0,6.96596,83.0,9.0,0.0027094360171139634
154.0,2596.0,6.96643,82.45366029570862,82.08015815959742,0.002683524653312789
168.0,2633.0,7.16444,83.0,9.0,0.0027210178503608053
154.0,2657.0,7.16474,82.45366029570862,82.08015815959742,0.0026965525028227323
166.0,2696.0,7.37188,86.0,10.0,0.0027343768545994066
141.0,2722.0,7.37279,82.45366029570862,82.08015815959742,0.0027085929463629686
166.0,2760.0,7.57239,82.0,8.0,0.0027436195652173916
153.0,2785.0,7.57262,82.45366029570862,82.08015815959742,0.002719073608617594
168.0,2822.0,7.77745,88.0,8.0,0.0027560063784549966
154.0,2848.0,7.77759,82.45366029570862,82.08015815959742,0.002730895365168539
169.0,2885.0,7.98304,88.0,8.0,0.0027670849220103985
148.0,2913.0,7.98372,82.45366029570862,0.0,0.0027407209062821833
167.0,2950.0,8.18495,87.0,10.0,0.0027745593220338985
148.8745940093829,2979.0,8.19096,86.0,0.0,0.0027495669687814706
164.0,3017.0,8.39274,82.0,8.0,0.002781816373881339
148.0,3044.0,8.3928,82.45366029570862,82.08015815959742,0.002757161629434954
167.0,3081.0,8.59351,83.0,10.0,0.002789195066536839
155.0,3106.0,8.59378,82.45366029570862,82.08015815959742,0.00276683193818416
169.0,3142.0,8.79251,88.0,8.0,0.002798380012730745
153.0,3168.0,8.79269,82.45366029570862,0.0,0.0027754703282828284
171.0,3203.0,8.99851,85.0,8.0,0.00280940056197315
157.0,3229.0,9.00523,86.0,0.0,0.0027888603282750076
168.0,3267.0,9.20992,75.0,10.0,0.00281907560453015
156.0,3293.0,9.20992,82.45366029570862,82.08015815959742,0.0027968174916489525
166.0,3332.0,9.41602,86.0,10.0,0.00282593637454982
153.0,3358.0,9.42175,87.0,0.0,0.0028057623585467538
168.0,3395.0,9.62455,83.0,10.0,0.0028349189985272458
150.0,3420.0,9.62477,82.45366029570862,82.08015815959742,0.0028142602339181286
164.0,3461.0,9.82426,81.0,10.0,0.0028385611095059233
149.0,3487.0,9.82451,82.45366029570862,82.08015815959742,0.0028174677373100088
167.0,3524.0,10.01642,83.0,8.0,0.0028423439273552783
160.0,3550.0,10.01649,82.45366029570862,82.08015815959742,0.002821546478873239
166.0,3589.0,10.22305,84.0,9.0,0.0028484396767901924
148.0,985.0,3.21946,83.0,232.0,0.00326848730964467
133.0,1972.0,6.437810000000001,83.0,167.0,0.00326460953346856
132.0,2991.0,9.65752,83.0,146.0,0.003228859913072551
126.0,4047.0,12.87631,84.0,120.0,0.0031816926118112183
149.0,1049.0,3.21963,81.0,218.0,0.0030692373689227836
131.0,2004.0,6.43789,81.0,144.0,0.0032125199600798403
154.0,475.0,1.6119400000000002,80.0,80.0,0.0033935578947368425
122.0,945.0,3.22169,81.0,91.0,0.0034091957671957673
140.0,1389.0,4.83105,81.0,84.0,0.003478077753779698
130.0,1878.0,6.437930000000001,81.0,80.0,0.0034280777422790207
136.0,2301.0,8.04842,82.0,86.0,0.0034977922642329424
123.0,2842.0,9.65837,82.0,70.0,0.003398441238564391
129.0,3332.0,11.26845,82.0,68.0,0.003381887755102041
161.0,447.0,1.61041,83.0,114.0,0.003602706935123042
157.0,879.0,3.22156,82.0,104.0,0.0036650284414106943
143.0,1310.0,4.82972,84.0,92.0,0.0036868091603053433
150.0,1729.0,6.44199,83.0,93.0,0.0037258473105841526
144.0,2161.0,8.04847,83.0,91.0,0.0037244192503470617
152.0,2791.0,9.65891,84.0,72.0,0.003460734503762093
142.0,3229.0,11.2663,83.0,88.0,0.003489098792195726
156.0,3628.0,12.87571,83.0,91.0,0.0035489829106945974
149.0,4060.0,14.48594,83.0,91.0,0.0035679655172413793
170.0,4453.0,16.09569,84.0,80.0,0.0036145721985178536
124.0,563.0,1.60969,81.0,111.0,0.0028591296625222026
123.0,1074.0,3.22175,81.0,83.0,0.0029997672253258847
123.0,1610.0,4.8324,81.0,75.0,0.0030014906832298138
135.0,486.0,1.60949,80.0,89.0,0.0033117078189300415
143.0,963.0,3.21896,81.0,86.0,0.00334263759086189
121.0,1890.0,4.829350000000001,81.0,68.0,0.0025552116402116406
112.0,2417.0,6.43833,81.0,74.0,0.002663769135291684
125.0,2935.0,8.04675,82.0,65.0,0.002741652470187393
144.0,652.0,1.61012,80.0,81.0,0.0024695092024539875
133.0,1131.0,3.2196700000000003,80.0,93.0,0.002846746242263484
141.0,1581.0,4.83037,80.0,93.0,0.003055262492093612
131.0,2101.0,6.43762,81.0,76.0,0.003064074250356973
137.0,2549.0,8.04865,82.0,85.0,0.0031575715967045903
124.0,3041.0,9.6564,81.0,75.0,0.0031754028280170997
115.0,3728.0,11.26658,82.0,66.0,0.003022151287553648
136.0,495.0,1.61125,81.0,103.0,0.003255050505050505
130.0,965.0,3.22201,81.0,96.0,0.0033388704663212436
138.0,1462.0,4.82963,83.0,71.0,0.0033034404924760603
130.0,1959.0,6.43953,82.0,83.0,0.003287151607963247
133.0,2428.0,8.047,82.0,87.0,0.0033142504118616146
131.0,2940.0,9.65832,82.0,69.0,0.003285142857142857
138.0,3373.0,11.26727,83.0,85.0,0.0033404298843759265
157.0,522.0,1.61014,80.0,89.0,0.00308455938697318
124.0,1005.0,3.22067,82.0,96.0,0.0032046467661691544
126.0,1491.0,4.83082,82.0,82.0,0.0032399865861837693
124.0,1968.0,6.43777,82.0,79.0,0.003271224593495935
129.0,2457.0,8.04787,83.0,74.0,0.0032754863654863653
120.0,2982.0,9.65784,82.0,68.0,0.0032387122736418513
129.0,498.0,1.6118800000000002,83.0,113.0,0.0032367068273092374
124.0,1070.0,3.21922,82.0,82.0,0.0030086168224299067
125.0,1601.0,4.8314200000000005,83.0,70.0,0.003017751405371643
130.0,2122.0,6.43753,83.0,78.0,0.0030337087653157396
153.0,448.0,1.61243,81.0,106.0,0.003599174107142857
159.0,930.0,3.21877,82.0,99.0,0.0034610430107526883
155.0,1394.0,4.830979999999999,82.0,104.0,0.0034655523672883783
148.0,1917.0,6.4412,83.0,91.0,0.003360041731872718
131.0,2409.0,8.04894,83.0,97.0,0.003341195516811955
131.0,3141.0,9.65702,83.0,88.0,0.0030745049347341608
164.0,3575.0,11.26706,84.0,99.0,0.003151625174825175
150.0,5867.0,12.87668,83.0,81.0,0.0021947639338673938
150.0,6410.0,14.48579,83.0,96.0,0.002259873634945398
